Timestamp,Source IP,Destination Port,Protocol,Bytes Transferred,IOT Devices,Response Time,Status
2024-06-25 17:11:01,101.251.127.67,44910,ICMP,78226,smart bulb system,79,success
2024-07-02 17:01:15,178.155.116.81,48529,TCP,48314,smart vaccums,112,failure
2024-02-17 00:48:52,212.248.48.138,5535,UDP,86934,smart bulb system,177,success
2024-03-07 17:32:05,71.242.6.180,6253,TCP,67660,smart vaccums,282,timeout
2024-04-29 08:23:51,228.121.247.147,42146,UDP,60364,smart vaccums,360,timeout
2024-03-23 13:20:43,21.66.142.38,51487,UDP,4059,smart bulb system,434,success
2024-05-14 01:52:26,171.70.206.177,6452,UDP,19410,smart bulb system,278,success
2024-05-10 20:27:42,124.149.219.74,37734,TCP,24386,smart vaccums,375,failure
2024-01-16 09:35:13,235.57.206.209,27249,ICMP,10446,smart vaccums,17,timeout
2024-07-07 02:18:37,138.240.52.4,5164,TCP,69844,smart vaccums,81,timeout
2024-06-26 04:48:13,155.123.152.189,25504,ICMP,88079,smart camera system,400,success
2024-07-12 19:24:19,79.254.117.156,31055,TCP,10436,smart bulb system,271,failure
2024-07-05 00:47:57,206.242.108.249,9891,UDP,84188,smart camera system,284,success
2024-07-08 19:39:29,229.195.65.1,45761,ICMP,73737,alexa,373,success
2024-03-06 00:57:54,71.44.158.81,42052,TCP,57372,smart vaccums,157,failure
2024-05-10 00:16:10,243.24.64.88,34878,TCP,43840,smart bulb system,82,success
2024-03-11 22:21:30,47.184.80.176,4462,ICMP,64727,smart camera system,469,success
2024-06-24 02:11:56,184.230.215.41,46862,TCP,6342,alexa,161,failure
2024-01-04 15:58:41,84.254.166.231,18363,TCP,90663,smart bulb system,132,timeout
2024-03-11 06:07:24,52.108.138.241,63833,TCP,18416,smart bulb system,56,timeout
2024-04-10 15:29:43,90.173.185.156,19824,UDP,19028,alexa,166,failure
2024-07-13 12:12:04,49.229.154.149,48546,TCP,69124,alexa,422,timeout
2024-07-28 21:26:01,245.126.59.83,52000,UDP,16091,smart bulb system,22,failure
2024-08-12 19:22:11,130.101.161.59,38060,ICMP,1324,smart vaccums,367,timeout
2024-01-17 23:17:58,135.0.149.89,61274,UDP,63895,smart bulb system,493,failure
2024-02-12 15:16:44,100.163.163.136,55364,TCP,54434,smart bulb system,353,success
2024-06-28 19:44:49,43.40.116.48,1194,TCP,20459,smart vaccums,180,failure
2024-02-18 04:43:35,186.185.76.120,12593,UDP,55958,smart bulb system,238,success
2024-01-02 09:36:10,187.144.231.1,22435,TCP,93515,smart camera system,295,timeout
2024-03-01 14:14:41,82.89.105.65,10834,ICMP,93046,smart camera system,11,failure
2024-03-30 22:07:58,232.210.15.155,13971,UDP,48037,smart vaccums,467,success
2024-06-10 20:32:57,57.165.26.81,13055,UDP,45790,alexa,110,timeout
2024-04-10 11:10:03,128.179.217.248,30702,ICMP,3953,smart bulb system,193,failure
2024-08-02 04:08:25,53.188.48.10,2915,TCP,25753,smart bulb system,113,failure
2024-05-03 08:46:48,233.228.35.116,32529,ICMP,67964,alexa,236,failure
2024-01-02 04:12:12,129.21.84.39,33427,TCP,1614,smart camera system,340,failure
2024-06-28 23:39:34,227.49.250.150,2062,TCP,19174,smart bulb system,342,failure
2024-07-29 07:28:36,38.95.116.96,20974,UDP,60966,smart camera system,93,failure
2024-03-17 15:59:08,106.137.108.100,43622,TCP,62151,alexa,86,failure
2024-01-28 21:48:41,20.223.202.82,17623,ICMP,40900,smart camera system,327,failure
2024-05-15 02:58:34,88.218.172.88,38797,UDP,91088,smart vaccums,380,timeout
2024-07-04 12:47:14,198.154.48.141,38354,TCP,75672,smart vaccums,410,failure
2024-03-22 02:03:47,220.55.89.107,62238,TCP,27484,smart camera system,479,success
2024-05-14 16:55:38,116.106.48.96,23863,TCP,44644,smart vaccums,240,timeout
2024-07-31 12:48:56,183.0.183.218,29097,UDP,16104,smart bulb system,380,success
2024-01-12 21:26:23,165.248.57.172,50575,ICMP,6567,alexa,176,timeout
2024-06-26 18:58:53,235.97.211.246,25737,TCP,98181,alexa,273,failure
2024-04-17 10:14:52,142.139.135.52,26522,TCP,43739,smart bulb system,445,success
2024-01-31 00:09:29,137.227.107.43,53942,ICMP,21757,smart bulb system,134,failure
2024-04-14 10:22:37,249.114.254.166,28211,UDP,44984,smart camera system,456,timeout
2024-03-13 08:40:04,138.123.125.152,46706,ICMP,727,alexa,282,failure
2024-06-01 03:50:25,161.8.50.95,31658,UDP,4225,smart camera system,5,timeout
2024-01-09 07:05:44,180.14.184.77,20863,TCP,40059,alexa,206,timeout
2024-06-15 03:56:20,67.249.77.73,31106,TCP,62692,alexa,179,failure
2024-07-30 09:39:37,60.85.28.95,7479,ICMP,74253,smart camera system,158,timeout
2024-02-15 02:56:53,249.66.3.138,19493,TCP,35040,smart bulb system,230,timeout
2024-07-18 03:29:24,53.90.236.113,49566,UDP,78627,alexa,110,failure
2024-08-02 14:36:15,184.0.102.155,31919,TCP,66946,smart camera system,224,timeout
2024-05-24 00:54:47,99.183.154.54,38830,TCP,99635,smart vaccums,418,success
2024-03-06 16:25:41,17.96.93.233,63500,UDP,93131,smart bulb system,475,failure
2024-07-08 20:38:59,146.113.78.249,53094,ICMP,31025,alexa,348,failure
2024-02-24 09:49:39,25.151.109.126,20441,ICMP,46838,smart bulb system,376,timeout
2024-01-20 21:11:40,164.208.207.54,35121,TCP,28126,smart camera system,102,timeout
2024-05-22 05:40:35,203.157.201.34,59311,TCP,14189,smart camera system,217,timeout
2024-05-29 09:15:12,92.46.152.159,63734,TCP,52413,smart bulb system,174,failure
2024-04-29 02:47:00,50.73.220.85,51515,UDP,77441,alexa,423,failure
2024-06-16 21:05:01,171.231.15.112,57647,TCP,43193,smart vaccums,210,failure
2024-07-17 09:53:27,0.10.64.88,60210,TCP,57683,smart vaccums,329,failure
2024-01-15 23:16:32,10.240.238.151,65372,ICMP,17536,smart vaccums,4,timeout
2024-03-01 10:26:27,110.226.104.62,35285,UDP,82411,smart bulb system,401,failure
2024-04-03 04:49:20,94.182.21.50,19171,ICMP,74235,smart vaccums,382,failure
2024-01-15 21:41:01,224.171.2.241,15485,TCP,11689,smart vaccums,418,success
2024-01-07 13:57:22,240.73.160.26,40905,TCP,84907,smart vaccums,466,success
2024-06-03 19:36:57,32.147.130.31,63643,TCP,84389,alexa,181,success
2024-08-18 04:10:59,5.37.233.40,31384,TCP,73526,alexa,193,failure
2024-06-29 16:18:29,179.154.66.196,36707,TCP,8261,smart vaccums,40,success
2024-06-24 22:10:18,69.255.249.82,33012,UDP,61654,smart camera system,66,success
2024-05-24 06:08:28,165.185.178.107,59497,TCP,41819,smart camera system,248,failure
2024-04-05 18:31:24,125.7.81.159,49263,UDP,62595,smart bulb system,178,timeout
2024-07-27 08:18:42,220.35.68.158,52621,TCP,92843,smart vaccums,22,timeout
2024-03-11 09:54:31,137.163.90.47,13646,UDP,56840,smart camera system,48,timeout
2024-04-24 01:06:44,182.50.18.200,17001,UDP,83414,smart camera system,140,failure
2024-07-22 21:00:55,253.194.255.62,54427,UDP,25781,smart vaccums,208,success
2024-07-02 11:19:23,188.22.196.230,6414,ICMP,95651,smart camera system,260,timeout
2024-03-22 21:29:30,205.181.234.18,2877,ICMP,3394,alexa,185,failure
2024-06-27 01:28:46,221.97.109.10,16258,TCP,9158,smart camera system,366,failure
2024-06-13 02:48:04,12.227.141.152,20673,TCP,74511,alexa,490,timeout
2024-08-15 21:06:59,185.62.62.217,20666,TCP,36306,alexa,433,success
2024-03-12 21:43:56,90.108.136.53,19972,ICMP,40671,alexa,264,success
2024-01-04 17:12:05,184.167.14.162,55546,ICMP,55649,smart camera system,287,failure
2024-07-26 07:32:50,247.39.252.20,1901,TCP,42115,smart vaccums,196,success
2024-07-19 19:14:32,141.151.9.214,38471,TCP,60108,smart bulb system,427,failure
2024-03-02 17:14:34,126.42.160.142,45071,UDP,23599,smart bulb system,494,success
2024-05-18 20:02:52,12.135.105.121,59101,ICMP,19423,smart vaccums,482,success
2024-06-28 09:56:54,245.99.97.67,48767,ICMP,94284,smart camera system,387,success
2024-03-28 17:26:52,232.183.83.163,1432,ICMP,29985,smart bulb system,303,timeout
2024-04-02 23:28:42,125.135.115.72,11726,UDP,60799,alexa,296,failure
2024-06-08 03:55:29,182.13.74.190,56276,TCP,25197,alexa,419,failure
2024-04-30 14:48:15,75.196.213.143,40623,ICMP,19453,alexa,76,timeout
2024-07-15 08:42:31,190.217.126.193,49308,UDP,42079,alexa,273,timeout
2024-01-24 16:29:15,54.220.112.43,56647,ICMP,12836,alexa,400,timeout
2024-02-13 00:33:56,68.209.227.124,61468,UDP,45223,smart bulb system,489,failure
2024-04-28 02:20:47,221.211.111.85,43559,UDP,99956,alexa,440,timeout
2024-05-29 05:18:28,99.151.24.243,24966,TCP,23409,alexa,120,failure
2024-05-17 06:18:57,34.119.184.47,26393,ICMP,58467,alexa,293,failure
2024-06-24 00:29:34,173.65.147.249,18868,UDP,44359,smart bulb system,47,timeout
2024-07-08 23:34:52,0.148.87.182,65306,ICMP,40044,smart camera system,214,failure
2024-07-04 12:42:43,118.77.82.98,25059,UDP,23082,smart bulb system,57,timeout
2024-01-12 20:47:02,69.62.32.91,65118,TCP,2631,smart camera system,95,failure
2024-05-11 05:33:56,232.205.224.5,45753,ICMP,93178,smart camera system,450,timeout
2024-01-10 14:21:12,237.172.91.33,15942,UDP,22400,smart bulb system,33,success
2024-02-24 10:00:07,51.255.143.132,34850,UDP,93904,smart bulb system,38,failure
2024-03-09 01:43:17,113.237.6.46,30619,UDP,17250,smart bulb system,369,timeout
2024-03-13 19:40:41,143.191.171.129,28707,ICMP,95948,smart camera system,170,success
2024-07-23 20:00:22,138.157.83.109,61005,TCP,19264,smart vaccums,195,timeout
2024-02-25 15:15:26,216.163.36.176,56093,TCP,28168,smart bulb system,79,failure
2024-02-15 23:06:10,70.199.143.121,6167,UDP,3019,smart camera system,272,success
2024-01-08 18:35:07,140.200.125.238,31013,UDP,86033,smart camera system,423,timeout
2024-07-09 11:48:02,35.165.34.28,41211,ICMP,82782,alexa,476,success
2024-04-09 11:03:01,71.25.47.161,11740,ICMP,23872,smart bulb system,288,failure
2024-01-24 11:49:00,181.212.145.245,58128,UDP,94617,alexa,162,success
2024-06-02 02:29:24,146.144.121.251,2937,UDP,31117,smart vaccums,99,success
2024-08-04 15:06:24,23.195.101.89,52151,TCP,48347,smart camera system,162,failure
2024-06-10 10:30:29,174.35.110.227,14920,UDP,65738,smart camera system,301,failure
2024-04-17 21:45:20,160.158.89.153,48136,TCP,20601,alexa,413,failure
2024-02-25 02:34:07,113.114.72.18,25195,ICMP,21135,alexa,382,failure
2024-01-28 13:17:35,56.140.54.86,45039,TCP,1527,smart bulb system,203,timeout
2024-06-08 04:34:22,68.115.47.108,5771,TCP,827,smart bulb system,63,success
2024-07-08 00:22:26,188.26.15.110,48054,ICMP,61110,smart bulb system,436,failure
2024-01-01 21:33:03,174.172.120.18,26459,TCP,67574,smart camera system,421,success
2024-02-09 06:12:14,15.190.179.221,23676,TCP,32412,smart vaccums,229,timeout
2024-05-11 08:29:04,111.227.230.197,21419,TCP,79771,smart vaccums,422,success
2024-06-28 05:19:10,91.63.82.27,10148,ICMP,45533,smart camera system,448,timeout
2024-02-03 13:44:53,243.94.14.74,34344,ICMP,13218,smart camera system,88,success
2024-07-15 18:40:36,131.76.86.4,27036,ICMP,75551,smart camera system,331,success
2024-06-11 08:13:44,165.75.22.110,33003,UDP,94813,smart bulb system,38,success
2024-05-21 06:19:06,189.219.49.82,35464,ICMP,59908,smart camera system,245,timeout
2024-05-18 21:09:45,9.50.229.40,3782,UDP,63021,smart bulb system,206,success
2024-07-09 22:24:59,173.74.35.247,20681,UDP,90610,smart bulb system,454,failure
2024-03-16 18:28:12,199.120.162.238,49653,TCP,26741,alexa,485,failure
2024-03-21 18:36:56,218.210.113.219,40172,ICMP,96060,alexa,183,failure
2024-04-15 22:11:28,179.20.41.241,32955,ICMP,71372,smart camera system,289,failure
2024-01-26 22:24:52,134.38.230.202,42107,ICMP,54605,smart camera system,121,failure
2024-02-24 00:23:45,75.138.206.195,23436,UDP,30225,smart bulb system,382,failure
2024-03-20 05:55:56,176.70.162.85,29993,UDP,6029,smart camera system,489,success
2024-05-16 22:33:59,105.169.52.98,26654,TCP,55690,smart camera system,390,success
2024-06-23 13:38:59,20.19.100.175,16609,ICMP,34784,smart vaccums,172,timeout
2024-04-24 18:27:16,28.176.179.173,47341,TCP,41578,smart camera system,266,success
2024-02-16 18:01:51,214.235.57.78,9263,ICMP,23187,smart camera system,302,success
2024-04-28 04:17:17,120.100.128.237,60262,TCP,99009,smart camera system,3,success
2024-01-20 15:30:26,184.226.205.234,47017,UDP,45470,smart bulb system,388,success
2024-07-16 02:42:27,117.96.180.7,23245,ICMP,75156,smart camera system,22,success
2024-03-29 10:27:56,88.245.196.215,35429,TCP,61320,smart bulb system,180,success
2024-06-12 21:34:57,83.77.254.200,51716,ICMP,5837,smart camera system,135,timeout
2024-07-12 17:57:09,202.145.201.90,30331,ICMP,53519,smart bulb system,279,success
2024-01-10 07:04:42,13.97.139.31,55627,UDP,14067,smart bulb system,237,failure
2024-05-03 18:17:07,125.23.40.7,28203,TCP,22374,smart camera system,315,failure
2024-03-13 13:41:33,70.151.151.137,7963,TCP,21925,smart vaccums,267,failure
2024-08-18 15:21:25,201.210.158.248,64816,ICMP,37061,alexa,229,success
2024-05-05 03:55:52,244.102.10.152,18838,ICMP,85964,smart camera system,9,failure
2024-07-10 19:33:00,225.97.161.151,44891,TCP,58960,smart camera system,94,failure
2024-04-01 04:25:59,229.33.151.28,15041,TCP,64031,smart vaccums,272,failure
2024-01-18 04:52:18,28.121.187.14,54896,TCP,8929,smart bulb system,16,failure
2024-05-11 01:15:59,207.214.60.169,16447,ICMP,94732,smart vaccums,493,success
2024-06-15 06:42:24,206.5.144.138,36766,UDP,15894,smart bulb system,107,failure
2024-04-08 22:27:16,179.207.90.81,25633,ICMP,64364,smart camera system,382,failure
2024-02-27 05:36:19,232.4.108.104,36873,UDP,45121,smart vaccums,12,timeout
2024-06-01 02:58:15,68.239.2.143,49812,UDP,65035,smart camera system,340,failure
2024-01-11 00:12:44,83.2.52.246,30540,UDP,70534,smart vaccums,261,timeout
2024-03-29 08:20:53,111.39.211.114,39021,UDP,79070,smart vaccums,490,timeout
2024-03-03 22:42:40,116.4.161.204,14779,TCP,83796,smart bulb system,277,failure
2024-03-06 06:10:16,189.137.239.82,45016,UDP,75997,smart bulb system,184,failure
2024-05-07 14:02:27,185.237.104.143,39147,ICMP,25268,smart camera system,461,timeout
2024-02-28 09:27:25,42.163.187.133,33110,ICMP,25918,smart camera system,467,failure
2024-03-05 00:57:56,5.236.73.46,55320,UDP,51087,smart vaccums,325,timeout
2024-02-23 12:44:38,73.212.167.155,47157,TCP,48866,smart vaccums,471,timeout
2024-05-05 15:17:39,213.18.56.15,62142,TCP,78631,smart vaccums,11,success
2024-05-05 06:55:45,126.44.96.27,31954,ICMP,24888,smart bulb system,103,failure
2024-07-08 11:37:19,248.150.95.134,51005,TCP,90141,smart camera system,190,failure
2024-01-21 00:19:02,203.37.166.76,44098,UDP,26666,smart vaccums,13,success
2024-07-08 05:11:17,110.166.137.100,11009,UDP,63090,smart vaccums,143,timeout
2024-01-06 20:05:29,112.55.215.72,23822,ICMP,29144,smart camera system,404,timeout
2024-03-21 20:32:50,104.186.179.109,13400,UDP,19984,smart camera system,92,failure
2024-07-07 04:37:21,240.197.249.60,26168,UDP,12369,alexa,142,failure
2024-04-04 03:47:08,187.207.242.11,34088,TCP,79959,smart vaccums,259,failure
2024-02-09 00:22:00,130.228.49.246,61717,TCP,80212,smart vaccums,293,timeout
2024-08-08 19:12:30,106.13.224.209,33176,UDP,68689,smart bulb system,357,timeout
2024-03-18 13:22:38,198.160.55.165,35293,UDP,59893,alexa,104,timeout
2024-05-11 04:22:38,17.26.101.126,53320,TCP,57847,smart bulb system,340,timeout
2024-07-12 13:53:32,203.185.16.4,43457,TCP,89203,smart vaccums,282,failure
2024-04-20 14:02:16,152.100.44.222,45647,TCP,41524,smart camera system,330,timeout
2024-02-29 16:50:29,86.186.11.44,55619,UDP,41176,smart bulb system,455,failure
2024-03-04 11:50:02,124.99.226.132,25927,TCP,46865,smart camera system,289,timeout
2024-05-04 20:50:46,146.220.103.41,39434,UDP,69411,smart camera system,102,success
2024-05-22 18:05:04,191.50.102.165,63028,ICMP,53172,alexa,409,failure
2024-04-01 23:23:21,26.151.225.70,35349,TCP,59177,smart bulb system,293,timeout
2024-02-23 17:35:38,133.170.208.161,2776,ICMP,86788,alexa,152,success
2024-06-16 11:10:16,181.173.63.2,61283,ICMP,85623,smart camera system,411,failure
2024-02-03 05:07:47,153.163.3.57,64223,TCP,13182,smart vaccums,164,timeout
2024-07-26 09:13:53,155.197.205.138,26460,ICMP,54006,smart bulb system,310,success
2024-04-09 08:55:21,16.234.35.8,21336,TCP,78639,smart vaccums,124,success
2024-07-30 18:33:07,198.201.128.193,36091,UDP,33271,smart vaccums,256,timeout
2024-05-17 00:16:46,139.188.82.232,19066,ICMP,26595,smart camera system,142,failure
2024-06-30 18:20:49,125.183.246.145,32074,ICMP,80866,smart camera system,371,failure
2024-08-02 09:34:59,56.138.42.90,58772,ICMP,84886,smart camera system,403,failure
2024-03-04 12:36:00,100.60.125.236,30439,TCP,47590,smart bulb system,193,success
2024-01-27 17:12:11,17.135.89.214,57913,TCP,14824,smart bulb system,139,success
2024-01-28 08:17:41,223.178.145.6,61329,UDP,42578,smart camera system,150,failure
2024-04-30 05:57:26,187.89.21.194,5277,ICMP,31830,smart camera system,337,failure
2024-04-01 18:16:55,6.208.12.50,23792,TCP,37093,smart vaccums,362,success
2024-05-19 23:29:25,227.113.173.235,55716,ICMP,53634,smart bulb system,5,failure
2024-04-06 05:54:59,87.176.212.242,64480,UDP,8627,smart bulb system,412,timeout
2024-01-11 22:14:35,28.212.176.61,1153,TCP,57138,smart vaccums,447,failure
2024-02-06 16:10:07,32.78.231.120,14316,TCP,26204,alexa,370,failure
2024-02-10 01:13:23,70.210.196.73,43231,UDP,62747,alexa,495,failure
2024-06-10 22:42:01,243.12.94.157,31521,UDP,76746,smart camera system,83,success
2024-07-26 20:49:07,144.50.104.73,53861,ICMP,56821,alexa,203,failure
2024-04-05 19:35:24,150.146.221.225,5552,ICMP,72564,alexa,210,success
2024-03-08 22:43:25,55.95.116.49,16957,ICMP,57231,smart bulb system,99,timeout
2024-05-19 09:43:22,119.152.53.110,45596,ICMP,94330,smart camera system,181,timeout
2024-03-08 06:24:05,184.69.25.3,11157,UDP,32969,smart camera system,130,success
2024-04-25 12:01:28,31.29.67.95,57465,UDP,1372,smart bulb system,177,timeout
2024-05-30 18:00:37,200.251.215.120,35487,UDP,26898,smart camera system,184,failure
2024-06-14 23:37:05,25.201.17.254,52231,UDP,88920,alexa,399,timeout
2024-01-11 23:40:50,57.137.197.223,43631,ICMP,17932,smart camera system,70,timeout
2024-06-10 11:34:09,12.183.5.70,35202,TCP,46378,alexa,157,timeout
2024-03-03 22:16:51,246.179.240.4,24898,TCP,53075,alexa,229,failure
2024-05-27 05:27:59,35.53.85.209,59968,UDP,69659,smart vaccums,349,failure
2024-03-13 14:58:52,165.87.133.212,54657,UDP,47936,alexa,52,timeout
2024-06-18 02:10:19,227.96.65.41,34478,ICMP,83807,smart bulb system,347,timeout
2024-02-10 00:25:10,93.179.177.254,59374,UDP,26650,smart bulb system,368,success
2024-07-27 03:31:55,220.151.105.77,47246,TCP,76528,smart vaccums,453,timeout
2024-05-16 07:15:51,250.71.85.69,45361,UDP,54499,alexa,76,timeout
2024-07-17 11:36:24,95.214.172.20,14960,UDP,91693,smart vaccums,169,failure
2024-03-20 02:22:02,209.103.54.182,50362,ICMP,93889,alexa,294,success
2024-06-01 06:05:54,72.170.241.95,37968,ICMP,11508,smart bulb system,383,timeout
2024-06-22 10:48:54,176.43.75.35,55459,ICMP,2502,alexa,325,success
2024-06-17 14:00:10,44.66.108.126,41358,UDP,85231,smart camera system,334,timeout
2024-04-18 01:44:23,210.145.211.172,56950,TCP,8748,smart vaccums,198,success
2024-07-26 06:07:38,28.27.121.41,43898,TCP,19170,smart vaccums,356,success
2024-03-12 07:51:18,103.32.10.49,54670,ICMP,10703,alexa,339,timeout
2024-05-24 13:02:10,8.39.196.46,16197,ICMP,12694,smart bulb system,7,failure
2024-06-03 18:55:51,200.73.59.175,26810,ICMP,90649,alexa,373,success
2024-02-15 18:59:03,185.149.245.236,22618,TCP,75033,alexa,94,failure
2024-05-27 03:36:49,97.201.109.145,18756,UDP,62871,smart camera system,94,failure
2024-07-06 13:37:50,157.190.50.18,8828,TCP,56545,smart bulb system,198,timeout
2024-04-21 02:42:39,43.181.67.123,36093,ICMP,22679,alexa,219,success
2024-04-05 10:16:54,132.75.70.93,33109,ICMP,94442,smart bulb system,353,failure
2024-07-02 01:11:28,141.181.20.145,10560,TCP,17625,smart vaccums,73,timeout
2024-03-19 01:13:29,209.123.228.82,36627,TCP,66464,smart bulb system,389,success
2024-03-08 09:22:58,94.117.132.211,55493,UDP,100,alexa,186,failure
2024-04-28 18:52:00,67.241.190.123,37035,UDP,47097,smart bulb system,441,success
2024-08-15 02:22:04,237.104.174.56,51617,UDP,92816,smart bulb system,416,success
2024-02-09 19:10:33,0.148.77.14,27925,TCP,30783,smart camera system,38,success
2024-04-02 16:00:25,254.28.18.108,48550,ICMP,60151,smart bulb system,421,failure
2024-02-25 10:47:03,162.217.72.18,18762,UDP,62233,smart vaccums,499,timeout
2024-02-04 18:05:45,30.112.140.101,39244,ICMP,30342,alexa,292,failure
